"code_uhbr","finest_name","date","method","community","abundance"
"MC_C_B3_R3","Thecofilosea::Cluster_202","17/04/2023","metabarcoding","protists",120
"TP_T_B1_R3","Thecofilosea::Cluster_202","17/04/2023","metabarcoding","protists",27
"TP_T_B1_R5","Thecofilosea::Cluster_202","17/04/2023","metabarcoding","protists",29
"TP_T_B1_R3","Thecofilosea::Cluster_2057","17/04/2023","metabarcoding","protists",27
"TP_T_B1_R5","Thecofilosea::Cluster_2069","17/04/2023","metabarcoding","protists",19
"AF_T_B2_R5","Thecofilosea::Cluster_212","17/04/2023","metabarcoding","protists",511
"TP_T_B3_R1","Thecofilosea::Cluster_212","17/04/2023","metabarcoding","protists",46
"TP_T_B3_R5","Thecofilosea::Cluster_212","17/04/2023","metabarcoding","protists",192
"AF_T_B2_R4","Thecofilosea::Cluster_2165","17/04/2023","metabarcoding","protists",32
"AF_T_B3_R2","Thecofilosea::Cluster_224","17/04/2023","metabarcoding","protists",842
"AF_T_B3_R3","Thecofilosea::Cluster_224","17/04/2023","metabarcoding","protists",50
"AF_T_B3_R4","Thecofilosea::Cluster_224","17/04/2023","metabarcoding","protists",108
"AF_T_B3_R5","Thecofilosea::Cluster_224","17/04/2023","metabarcoding","protists",330
"TP_T_B3_R2","Thecofilosea::Cluster_224","17/04/2023","metabarcoding","protists",22
"TP_T_B1_R4","Thecofilosea::Cluster_2434","17/04/2023","metabarcoding","protists",19
"AF_C_B2_R1","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",74
"AF_C_B2_R2","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",30
"AF_C_B2_R3","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",57
"AF_C_B2_R4","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",81
"AF_C_B3_R3","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",41
"AF_C_B3_R4","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",25
"AF_T_B2_R4","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",52
"MC_C_B2_R1","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",18
"MC_C_B2_R2","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",28
"MC_C_B2_R5","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",24
"TP_T_B1_R4","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",33
"TP_T_B3_R5","Thecofilosea::Cluster_252","17/04/2023","metabarcoding","protists",51
"AF_C_B3_R3","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",40
"AF_T_B2_R4","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",85
"AF_T_B3_R1","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",65
"AF_T_B3_R2","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",96
"AF_T_B3_R3","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",28
"MC_C_B2_R2","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",36
"MC_C_B2_R3","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",40
"TP_T_B3_R2","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",39
"TP_T_B3_R5","Thecofilosea::Cluster_257","17/04/2023","metabarcoding","protists",50
"AF_T_B2_R2","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",61
"AF_T_B2_R5","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",192
"AF_T_B3_R1","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",35
"AF_T_B3_R3","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",46
"AF_T_B3_R4","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",92
"AF_T_B3_R5","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",16
"TP_T_B1_R1","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",20
"TP_T_B2_R4","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",185
"TP_T_B3_R3","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",54
"TP_T_B3_R5","Thecofilosea::Cluster_264","17/04/2023","metabarcoding","protists",204
"TP_T_B2_R5","Thecofilosea::Cluster_2723","17/04/2023","metabarcoding","protists",27
"AF_T_B1_R4","Thecofilosea::Cluster_273","17/04/2023","metabarcoding","protists",30
"AF_T_B2_R4","Thecofilosea::Cluster_273","17/04/2023","metabarcoding","protists",90
"AF_T_B3_R2","Thecofilosea::Cluster_273","17/04/2023","metabarcoding","protists",58
"MC_C_B1_R3","Thecofilosea::Cluster_273","17/04/2023","metabarcoding","protists",146
"MC_C_B2_R2","Thecofilosea::Cluster_273","17/04/2023","metabarcoding","protists",72
"MC_C_B2_R5","Thecofilosea::Cluster_273","17/04/2023","metabarcoding","protists",50
"TP_T_B2_R5","Thecofilosea::Cluster_2738","17/04/2023","metabarcoding","protists",27
"MC_C_B1_R1","Thecofilosea::Cluster_278","17/04/2023","metabarcoding","protists",196
"MC_C_B1_R2","Thecofilosea::Cluster_278","17/04/2023","metabarcoding","protists",92
"MC_C_B1_R3","Thecofilosea::Cluster_278","17/04/2023","metabarcoding","protists",33
"MC_C_B1_R4","Thecofilosea::Cluster_278","17/04/2023","metabarcoding","protists",37
"MC_C_B1_R5","Thecofilosea::Cluster_278","17/04/2023","metabarcoding","protists",62
"TP_T_B1_R2","Thecofilosea::Cluster_2798","17/04/2023","metabarcoding","protists",19
"AF_T_B1_R5","Thecofilosea::Cluster_3001","17/04/2023","metabarcoding","protists",19
"TP_T_B1_R4","Thecofilosea::Cluster_3035","17/04/2023","metabarcoding","protists",21
"TP_T_B1_R4","Thecofilosea::Cluster_3057","17/04/2023","metabarcoding","protists",29
"AF_C_B1_R4","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",284
"AF_C_B2_R2","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",52
"AF_C_B3_R2","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",595
"AF_C_B3_R3","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",1362
"AF_C_B3_R4","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",852
"AF_C_B3_R5","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",212
"AF_T_B1_R1","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",376
"AF_T_B1_R2","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",257
"AF_T_B1_R3","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",181
"AF_T_B1_R4","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",654
"AF_T_B1_R5","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",130
"AF_T_B2_R2","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",150
"AF_T_B2_R4","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",379
"AF_T_B2_R5","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",34
"AF_T_B3_R1","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",136
"AF_T_B3_R3","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",315
"AF_T_B3_R4","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",807
"MC_C_B1_R3","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",49
"MC_C_B1_R4","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",44
"MC_C_B2_R2","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",55
"MC_C_B2_R5","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",53
"MC_C_B3_R1","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",200
"MC_C_B3_R3","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",174
"MC_C_B3_R4","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",38
"MC_C_B3_R5","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",76
"TP_T_B1_R2","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",32
"TP_T_B1_R3","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",199
"TP_T_B1_R4","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",69
"TP_T_B1_R5","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",34
"TP_T_B2_R1","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",127
"TP_T_B2_R2","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",33
"TP_T_B2_R3","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",104
"TP_T_B3_R1","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",50
"TP_T_B3_R2","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",227
"TP_T_B3_R3","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",200
"TP_T_B3_R5","Thecofilosea::Cluster_32","17/04/2023","metabarcoding","protists",59
"AF_C_B1_R3","Thecofilosea::Cluster_333","17/04/2023","metabarcoding","protists",28
"AF_C_B1_R5","Thecofilosea::Cluster_333","17/04/2023","metabarcoding","protists",25
"AF_C_B2_R4","Thecofilosea::Cluster_333","17/04/2023","metabarcoding","protists",37
"AF_T_B3_R2","Thecofilosea::Cluster_333","17/04/2023","metabarcoding","protists",36
"MC_C_B1_R1","Thecofilosea::Cluster_333","17/04/2023","metabarcoding","protists",36
"MC_C_B1_R3","Thecofilosea::Cluster_333","17/04/2023","metabarcoding","protists",78
"MC_C_B1_R4","Thecofilosea::Cluster_333","17/04/2023","metabarcoding","protists",116
"AF_C_B3_R3","Thecofilosea::Cluster_339","17/04/2023","metabarcoding","protists",28
"MC_C_B3_R1","Thecofilosea::Cluster_346","17/04/2023","metabarcoding","protists",36
"MC_C_B3_R3","Thecofilosea::Cluster_346","17/04/2023","metabarcoding","protists",362
"MC_C_B3_R5","Thecofilosea::Cluster_346","17/04/2023","metabarcoding","protists",33
"TP_T_B1_R1","Thecofilosea::Cluster_346","17/04/2023","metabarcoding","protists",24
"AF_T_B2_R1","Thecofilosea::Cluster_351","17/04/2023","metabarcoding","protists",42
"AF_T_B2_R2","Thecofilosea::Cluster_351","17/04/2023","metabarcoding","protists",154
"AF_T_B3_R2","Thecofilosea::Cluster_351","17/04/2023","metabarcoding","protists",42
"TP_T_B3_R1","Thecofilosea::Cluster_351","17/04/2023","metabarcoding","protists",26
"TP_T_B3_R2","Thecofilosea::Cluster_351","17/04/2023","metabarcoding","protists",26
"TP_T_B3_R4","Thecofilosea::Cluster_351","17/04/2023","metabarcoding","protists",36
"TP_T_B3_R5","Thecofilosea::Cluster_351","17/04/2023","metabarcoding","protists",32
"AF_C_B1_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",80
"AF_C_B1_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",90
"AF_C_B1_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",107
"AF_C_B1_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",71
"AF_C_B1_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",75
"AF_C_B2_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",89
"AF_C_B2_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",65
"AF_C_B2_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",103
"AF_C_B2_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",71
"AF_C_B2_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",93
"AF_C_B3_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",115
"AF_C_B3_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",62
"AF_C_B3_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",62
"AF_C_B3_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",51
"AF_C_B3_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",75
"AF_T_B1_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",32
"AF_T_B2_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",54
"AF_T_B2_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",43
"AF_T_B2_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",28
"AF_T_B2_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",43
"AF_T_B2_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",37
"AF_T_B3_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",53
"AF_T_B3_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",72
"AF_T_B3_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",16
"MC_C_B1_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",90
"MC_C_B1_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",66
"MC_C_B1_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",106
"MC_C_B1_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",108
"MC_C_B1_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",90
"MC_C_B2_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",76
"MC_C_B2_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",105
"MC_C_B2_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",122
"MC_C_B2_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",121
"MC_C_B2_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",98
"MC_C_B3_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",63
"MC_C_B3_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",40
"MC_C_B3_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",62
"MC_C_B3_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",78
"MC_C_B3_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",80
"TP_T_B1_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",32
"TP_T_B1_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",15
"TP_T_B1_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",57
"TP_T_B1_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",58
"TP_T_B1_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",38
"TP_T_B2_R1","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",29
"TP_T_B2_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",71
"TP_T_B2_R3","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",40
"TP_T_B2_R4","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",23
"TP_T_B2_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",27
"TP_T_B3_R2","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",28
"TP_T_B3_R5","Thecofilosea::Cluster_359","17/04/2023","metabarcoding","protists",28
"AF_C_B1_R1","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",29
"AF_C_B1_R2","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",28
"AF_C_B1_R3","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",27
"AF_C_B2_R1","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",33
"AF_C_B2_R3","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",36
"AF_C_B2_R4","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",33
"AF_C_B2_R5","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",31
"AF_C_B3_R1","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",39
"AF_C_B3_R3","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",22
"AF_T_B3_R1","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",31
"MC_C_B1_R1","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",39
"MC_C_B1_R4","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",49
"MC_C_B2_R1","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",31
"MC_C_B2_R2","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",29
"MC_C_B2_R3","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",52
"MC_C_B2_R4","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",42
"MC_C_B2_R5","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",27
"MC_C_B3_R4","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",29
"TP_T_B1_R3","Thecofilosea::Cluster_375","17/04/2023","metabarcoding","protists",33
"AF_C_B1_R5","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",70
"AF_C_B2_R4","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",53
"AF_T_B1_R3","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",211
"AF_T_B1_R4","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",31
"AF_T_B1_R5","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",180
"AF_T_B2_R1","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",290
"AF_T_B2_R3","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",712
"AF_T_B2_R4","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",944
"AF_T_B2_R5","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",261
"AF_T_B3_R1","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",50
"AF_T_B3_R4","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",230
"MC_C_B2_R2","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",26
"TP_T_B1_R1","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",227
"TP_T_B2_R2","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",186
"TP_T_B2_R3","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",403
"TP_T_B2_R4","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",347
"TP_T_B3_R1","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",150
"TP_T_B3_R2","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",81
"TP_T_B3_R3","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",157
"TP_T_B3_R4","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",231
"TP_T_B3_R5","Thecofilosea::Cluster_39","17/04/2023","metabarcoding","protists",49
"AF_C_B3_R3","Thecofilosea::Cluster_391","17/04/2023","metabarcoding","protists",30
"AF_T_B2_R1","Thecofilosea::Cluster_391","17/04/2023","metabarcoding","protists",29
"AF_T_B2_R2","Thecofilosea::Cluster_391","17/04/2023","metabarcoding","protists",174
"AF_T_B2_R5","Thecofilosea::Cluster_391","17/04/2023","metabarcoding","protists",48
"MC_C_B2_R1","Thecofilosea::Cluster_391","17/04/2023","metabarcoding","protists",62
"AF_C_B1_R2","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",890
"AF_C_B1_R4","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",725
"AF_T_B1_R1","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",78
"AF_T_B1_R3","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",33
"MC_C_B1_R2","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",559
"MC_C_B1_R4","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",491
"MC_C_B1_R5","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",973
"MC_C_B3_R1","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",611
"MC_C_B3_R2","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",189
"MC_C_B3_R3","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",701
"MC_C_B3_R4","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",201
"MC_C_B3_R5","Thecofilosea::Cluster_40","17/04/2023","metabarcoding","protists",240
"AF_C_B1_R1","Thecofilosea::Cluster_415","17/04/2023","metabarcoding","protists",71
