"","query","kingdom","phylum","class","order","family","genus","species","community"
"7551","M03493:516:000000000-L4LRP:1:2103:5627:20652","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7552","M03493:516:000000000-L4LRP:1:1107:24237:21678","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7553","M03493:516:000000000-L4LRP:1:1104:27238:16534","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7554","M03493:516:000000000-L4LRP:1:1107:11841:12934","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7555","M03493:516:000000000-L4LRP:1:2114:6410:22124","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7556","M03493:516:000000000-L4LRP:1:2113:28327:16514","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7557","M03493:516:000000000-L4LRP:1:2112:16786:5741","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Cercozoa sp.","protists"
"7558","M03493:516:000000000-L4LRP:1:1101:22702:12385","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7559","M03493:516:000000000-L4LRP:1:1104:9919:19324","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7560","M03493:516:000000000-L4LRP:1:1105:14445:28470","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7561","M03493:516:000000000-L4LRP:1:1103:23144:9708","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7562","M03493:516:000000000-L4LRP:1:1107:21843:3007","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"7563","M03493:516:000000000-L4LRP:1:1113:22692:10265","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7564","M03493:516:000000000-L4LRP:1:1112:20326:20698","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7565","M03493:516:000000000-L4LRP:1:1105:21115:19917","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomonas","Thaumatomonas sp.","protists"
"7566","M03493:516:000000000-L4LRP:1:2114:22341:26736","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7567","M03493:516:000000000-L4LRP:1:1108:6861:13415","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"7568","M03493:516:000000000-L4LRP:1:2113:28221:16758","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7569","M03493:516:000000000-L4LRP:1:2113:20234:23416","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7570","M03493:516:000000000-L4LRP:1:1104:10913:17759","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"7571","M03493:516:000000000-L4LRP:1:1107:8839:7655","Eukaryota","Cercozoa","Vampyrellidae","unassigned","unassigned","unassigned","unassigned","protists"
"7572","M03493:516:000000000-L4LRP:1:1105:18032:9359","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7573","M03493:516:000000000-L4LRP:1:1110:13096:8988","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7574","M03493:516:000000000-L4LRP:1:1107:7779:7705","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7575","M03493:516:000000000-L4LRP:1:1106:17579:17796","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7576","M03493:516:000000000-L4LRP:1:2103:21086:7476","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Viridiraptor","Viridiraptor invadens","protists"
"7577","M03493:516:000000000-L4LRP:1:2113:13552:24073","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"7578","M03493:516:000000000-L4LRP:1:2112:14659:13642","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7579","M03493:516:000000000-L4LRP:1:2108:29260:11985","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7580","M03493:516:000000000-L4LRP:1:2109:5720:24422","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7581","M03493:516:000000000-L4LRP:1:1102:17973:17908","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7582","M03493:516:000000000-L4LRP:1:1103:18240:4799","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7583","M03493:516:000000000-L4LRP:1:1108:6735:10328","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas sp.","protists"
"7584","M03493:516:000000000-L4LRP:1:1106:27877:10360","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7585","M03493:516:000000000-L4LRP:1:1104:7097:13243","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7586","M03493:516:000000000-L4LRP:1:2104:14706:11103","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas directa","protists"
"7587","M03493:516:000000000-L4LRP:1:1111:21329:20015","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Rigidomastix-like sp.","protists"
"7588","M03493:516:000000000-L4LRP:1:1107:7105:23742","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7589","M03493:516:000000000-L4LRP:1:1111:17444:2698","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7590","M03493:516:000000000-L4LRP:1:1106:27250:15361","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7591","M03493:516:000000000-L4LRP:1:1102:21194:7386","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7592","M03493:516:000000000-L4LRP:1:1110:24105:8989","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"7593","M03493:516:000000000-L4LRP:1:1111:24832:24579","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"7594","M03493:516:000000000-L4LRP:1:2113:12147:7226","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"7595","M03493:516:000000000-L4LRP:1:2102:25399:7292","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"7596","M03493:516:000000000-L4LRP:1:1113:3692:11396","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","Peregrinia clavideferens","protists"
"7597","M03493:516:000000000-L4LRP:1:1113:22981:19272","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","Peregrinia clavideferens","protists"
"7598","M03493:516:000000000-L4LRP:1:1103:4894:10863","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7599","M03493:516:000000000-L4LRP:1:1113:11464:17914","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Trinema lineare","protists"
"7600","M03493:516:000000000-L4LRP:1:1103:19288:14262","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","Kraken carinae","protists"
"7601","M03493:516:000000000-L4LRP:1:2108:11421:7503","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7602","M03493:516:000000000-L4LRP:1:2112:26229:10852","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7603","M03493:516:000000000-L4LRP:1:2113:12894:10960","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7604","M03493:516:000000000-L4LRP:1:1107:20657:12899","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas sp.","protists"
"7605","M03493:516:000000000-L4LRP:1:1105:24858:10308","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7606","M03493:516:000000000-L4LRP:1:1107:9417:5794","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7607","M03493:516:000000000-L4LRP:1:2113:21898:15109","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7608","M03493:516:000000000-L4LRP:1:1111:7231:23568","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7609","M03493:516:000000000-L4LRP:1:1112:15667:27238","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7610","M03493:516:000000000-L4LRP:1:2114:9678:12373","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas directa","protists"
"7611","M03493:516:000000000-L4LRP:1:1108:26673:15984","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas directa","protists"
"7612","M03493:516:000000000-L4LRP:1:1105:7927:9702","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7613","M03493:516:000000000-L4LRP:1:1113:11086:25627","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7614","M03493:516:000000000-L4LRP:1:1109:5812:10251","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"7615","M03493:516:000000000-L4LRP:1:1107:20645:22160","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"7616","M03493:516:000000000-L4LRP:1:1114:16160:29229","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"7617","M03493:516:000000000-L4LRP:1:1114:7374:17798","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","Peregrinia clavideferens","protists"
"7618","M03493:516:000000000-L4LRP:1:1109:23113:17498","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7619","M03493:516:000000000-L4LRP:1:1103:12564:3235","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7620","M03493:516:000000000-L4LRP:1:2107:4860:9080","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7621","M03493:516:000000000-L4LRP:1:1102:19368:4691","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7622","M03493:516:000000000-L4LRP:1:1110:13507:3163","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"7623","M03493:516:000000000-L4LRP:1:2105:14058:21575","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Heteromita sp.","protists"
"7624","M03493:516:000000000-L4LRP:1:2112:22288:27058","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7625","M03493:516:000000000-L4LRP:1:2109:10936:5703","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","Lecythium","unassigned","protists"
"7626","M03493:516:000000000-L4LRP:1:2102:10902:18370","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","Lecythium","unassigned","protists"
"7627","M03493:516:000000000-L4LRP:1:1101:16039:9604","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7628","M03493:516:000000000-L4LRP:1:2113:20976:26868","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7629","M03493:516:000000000-L4LRP:1:2107:14718:14998","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7630","M03493:516:000000000-L4LRP:1:2114:23053:7082","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7631","M03493:516:000000000-L4LRP:1:1102:3956:15281","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7632","M03493:516:000000000-L4LRP:1:1102:5028:14523","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7633","M03493:516:000000000-L4LRP:1:1114:17155:23584","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7634","M03493:516:000000000-L4LRP:1:1111:23993:17344","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"7635","M03493:516:000000000-L4LRP:1:2108:18888:3471","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7636","M03493:516:000000000-L4LRP:1:2113:21827:10772","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7637","M03493:516:000000000-L4LRP:1:2114:11214:7494","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7638","M03493:516:000000000-L4LRP:1:1106:8982:15358","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","Lecythium","Fisculla terrestris","protists"
"7639","M03493:516:000000000-L4LRP:1:2114:18927:14960","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7640","M03493:516:000000000-L4LRP:1:1113:22504:24432","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7641","M03493:516:000000000-L4LRP:1:1114:20856:9231","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"7642","M03493:516:000000000-L4LRP:1:1110:21576:20583","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7643","M03493:516:000000000-L4LRP:1:1111:20878:24855","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7644","M03493:516:000000000-L4LRP:1:1101:17972:25578","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"7645","M03493:516:000000000-L4LRP:1:1107:11605:13523","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7646","M03493:516:000000000-L4LRP:1:1105:14281:17617","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"7647","M03493:516:000000000-L4LRP:1:1102:6501:23414","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7648","M03493:516:000000000-L4LRP:1:2114:25785:15360","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7649","M03493:516:000000000-L4LRP:1:2113:15507:18832","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Cercozoa sp.","protists"
"7650","M03493:516:000000000-L4LRP:1:1103:11658:19778","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7651","M03493:516:000000000-L4LRP:1:2113:25133:24724","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7652","M03493:516:000000000-L4LRP:1:1101:4493:10970","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"7653","M03493:516:000000000-L4LRP:1:2102:4578:15207","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7654","M03493:516:000000000-L4LRP:1:2111:3660:11461","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"7655","M03493:516:000000000-L4LRP:1:1103:21833:5484","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"7656","M03493:516:000000000-L4LRP:1:2108:19147:7511","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7657","M03493:516:000000000-L4LRP:1:1101:16227:2645","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"7658","M03493:516:000000000-L4LRP:1:1105:20446:24080","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"7659","M03493:516:000000000-L4LRP:1:1105:25212:21113","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
