;usage;bloc;treatment;habitat;rep;Year;id_sample;abundance;Species;Family;Class;stade;mass;name;rankName;fullName;genusName;familyName;orderName;className;phylumName
1403;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;Coccinellidae;Insecta;adulte;NA;Hippodamia variegata;Espèce;Hippodamia variegata (Goeze, 1777);Hippodamia;Coccinellidae;Coleoptera;Insecta;Arthropoda
1404;AF;1;C;LSA;5;2023;ANI-23-0687;1;NA;Coccinellidae;Insecta;adulte;NA;Rhyzobius;Genre;Rhyzobius Stephens, 1829;Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
1405;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1406;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Formicidae;Insecta;adulte;NA;Camponotus;Genre;Camponotus Mayr, 1861;Camponotus;Formicidae;Hymenoptera;Insecta;Arthropoda
1407;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
1408;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Linyphiidae;Arachnida;adulte;NA;Erigone;Genre;Erigone Audouin, 1826;Erigone;Linyphiidae;Araneae;Arachnida;Arthropoda
1409;AF;2;C;LSA;1;2023;ANI-23-0699;1;distinguendus;Carabidae;Insecta;adulte;0.05482;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1410;AF;2;C;LSA;1;2023;ANI-23-0699;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1411;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;NA;Insecta;adulte;NA;Lepidoptera;Ordre;Lepidoptera;NA;NA;Lepidoptera;Insecta;Arthropoda
1412;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1413;AF;2;C;LSA;1;2023;ANI-23-0699;6;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1414;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Curculionidae;Insecta;adulte;NA;Hypurus bertrandi;Espèce;Hypurus bertrandi (Perris, 1852);Hypurus;Curculionidae;Coleoptera;Insecta;Arthropoda
1415;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Formicidae;Insecta;adulte;NA;Tapinoma;Genre;Tapinoma Förster, 1850;Tapinoma;Formicidae;Hymenoptera;Insecta;Arthropoda
1416;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Gnaphosidae;Arachnida;adulte;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1417;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Histeridae;Insecta;adulte;NA;Histeridae;Famille;Histeridae Gyllenhal, 1808;NA;Histeridae;Coleoptera;Insecta;Arthropoda
1418;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;NA;Malacostracea;NA;NA;Lucasius;Genre;Lucasius Kinahan, 1859;Lucasius;Porcellionidae;Isopoda;Malacostraca;Arthropoda
1419;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Lycosidae;Arachnida;adulte;NA;Hogna radiata;Espèce;Hogna radiata (Latreille, 1817);Hogna;Lycosidae;Araneae;Arachnida;Arthropoda
1420;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;NA;Arachnida;NA;NA;Nomisia;Genre;Nomisia Dalmas, 1921;Nomisia;Gnaphosidae;Araneae;Arachnida;Arthropoda
1421;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Salticidae;Arachnida;adulte;NA;Saitis;Genre;Saitis Simon, 1876;Saitis;Salticidae;Araneae;Arachnida;Arthropoda
1422;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Staphylinidae;Insecta;adulte;NA;Lathrobiina;Genre;Lathrobiina Bordoni, 1975;Lathrobiina;Staphylinidae;Coleoptera;Insecta;Arthropoda
1423;AF;2;C;LSA;1;2023;ANI-23-0699;1;NA;Thomisidae;Arachnida;NA;NA;Xysticus;Genre;Xysticus Koch, 1834-35;Xysticus;Thomisidae;Araneae;Arachnida;Arthropoda
1424;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
1425;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;NA;Gastropoda;NA;NA;Gastropoda;Classe;Gastropoda Cuvier, 1795;NA;NA;NA;Gastropoda;Mollusca
1426;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1427;AF;2;C;LSA;2;2023;ANI-23-0701;2;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1428;AF;2;C;LSA;2;2023;ANI-23-0701;3;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1429;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;Formicidae;Insecta;adulte;NA;Plagiolepis;Genre;Plagiolepis Mayr, 1861;Plagiolepis;Formicidae;Hymenoptera;Insecta;Arthropoda
1430;AF;2;C;LSA;2;2023;ANI-23-0701;3;NA;Zodariidae;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1431;AF;2;C;LSA;2;2023;ANI-23-0701;2;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1432;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;NA;Malacostracea;NA;NA;Lucasius;Genre;Lucasius Kinahan, 1859;Lucasius;Porcellionidae;Isopoda;Malacostraca;Arthropoda
1433;AF;2;C;LSA;2;2023;ANI-23-0701;3;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1434;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;Chrysomelidae;Insecta;adulte;NA;Alticini;Tribu;Alticini Newman, 1834;NA;Chrysomelidae;Coleoptera;Insecta;Arthropoda
1435;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1436;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;Cydnidae;Insecta;adulte;NA;Macroscytus brunneus;Espèce;Macroscytus brunneus (Fabricius, 1803);Macroscytus;Cydnidae;Hemiptera;Insecta;Arthropoda
1437;AF;2;C;LSA;2;2023;ANI-23-0701;1;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1438;AF;2;C;LSA;3;2023;ANI-23-0703;1;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1439;AF;2;C;LSA;3;2023;ANI-23-0703;3;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1440;AF;2;C;LSA;3;2023;ANI-23-0703;7;NA;NA;Arachnida;juvénile;NA;Opiliones;Ordre;Opiliones Sundevall, 1833;NA;NA;Opiliones;Arachnida;Arthropoda
1441;AF;2;C;LSA;3;2023;ANI-23-0703;3;NA;NA;Insecta;NA;NA;Trichoptera;Ordre;Trichoptera;NA;NA;Trichoptera;Insecta;Arthropoda
1442;AF;2;C;LSA;3;2023;ANI-23-0703;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1443;AF;2;C;LSA;3;2023;ANI-23-0703;1;NA;Chrysomelidae;Insecta;adulte;NA;Alticini;Tribu;Alticini Newman, 1834;NA;Chrysomelidae;Coleoptera;Insecta;Arthropoda
1444;AF;2;C;LSA;3;2023;ANI-23-0703;1;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1445;AF;2;C;LSA;3;2023;ANI-23-0703;1;NA;Cicadellidae;Insecta;NA;NA;Aphrodes;Genre;Aphrodes Curtis, 1831;Aphrodes;Cicadellidae;Hemiptera;Insecta;Arthropoda
1446;AF;2;C;LSA;3;2023;ANI-23-0703;1;NA;Cicadellidae;Insecta;NA;NA;Athysanini;NA;NA;NA;NA;NA;NA;NA
1447;AF;2;C;LSA;3;2023;ANI-23-0703;1;affinis;Carabidae;Insecta;adulte;0.05368;Harpalus affinis;Espèce;Harpalus affinis (Schrank, 1781);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1448;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1449;AF;2;C;LSA;4;2023;ANI-23-0705;1;affinis;Carabidae;Insecta;adulte;0.06206;Harpalus affinis;Espèce;Harpalus affinis (Schrank, 1781);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1450;AF;2;C;LSA;4;2023;ANI-23-0705;1;distinguendus;Carabidae;Insecta;adulte;0.05561;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1451;AF;2;C;LSA;4;2023;ANI-23-0705;1;distinguendus;Carabidae;Insecta;adulte;0.04747;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1452;AF;2;C;LSA;4;2023;ANI-23-0705;4;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1453;AF;2;C;LSA;4;2023;ANI-23-0705;2;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1454;AF;2;C;LSA;4;2023;ANI-23-0705;7;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1455;AF;2;C;LSA;4;2023;ANI-23-0705;2;NA;Zodariidae;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1456;AF;2;C;LSA;4;2023;ANI-23-0705;2;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1457;AF;2;C;LSA;4;2023;ANI-23-0705;2;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1458;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1459;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1460;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1461;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;Elateridae ;Insecta;adulte;NA;Athous;Genre;Athous Eschscholtz, 1829;Athous;Elateridae;Coleoptera;Insecta;Arthropoda
1462;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1463;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1464;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;NA;Insecta;adulte;NA;Pyrrhocoris apterus;Espèce;Pyrrhocoris apterus (Linnaeus, 1758);Pyrrhocoris;Pyrrhocoridae;Hemiptera;Insecta;Arthropoda
1465;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;Staphylinidae;Insecta;adulte;NA;Staphylinini;Tribu;Staphylinini Latreille, 1802;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1466;AF;2;C;LSA;4;2023;ANI-23-0705;1;NA;Cicadellidae;Insecta;NA;NA;Typhlocybinae;Sous-Famille;Typhlocybinae Kirschbaum, 1868;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
1467;AF;2;C;LSA;5;2023;ANI-23-0707;1;NA;NA;Arachnida;juvénile;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1468;AF;2;C;LSA;5;2023;ANI-23-0707;1;affinis;Carabidae;Insecta;adulte;0.08952;Harpalus affinis;Espèce;Harpalus affinis (Schrank, 1781);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1469;AF;2;C;LSA;5;2023;ANI-23-0707;1;distinguendus;Carabidae;Insecta;adulte;0.06195;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1470;AF;2;C;LSA;5;2023;ANI-23-0707;1;distinguendus;Carabidae;Insecta;adulte;0.06655;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1471;AF;2;C;LSA;5;2023;ANI-23-0707;1;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1472;AF;2;C;LSA;5;2023;ANI-23-0707;4;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1473;AF;2;C;LSA;5;2023;ANI-23-0707;21;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1474;AF;2;C;LSA;5;2023;ANI-23-0707;2;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1475;AF;2;C;LSA;5;2023;ANI-23-0707;2;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1476;AF;2;C;LSA;5;2023;ANI-23-0707;1;fulvipes;Carabidae;Insecta;adulte;0.02913;Carterus fulvipes;Espèce;Carterus fulvipes (Latreille, 1817);Carterus;Carabidae;Coleoptera;Insecta;Arthropoda
1477;AF;2;C;LSA;5;2023;ANI-23-0707;1;NA;NA;Insecta;juvénile;NA;Guanchia pubescens;Espèce;Guanchia pubescens (Géné, 1837);Guanchia;Forficulidae;Dermaptera;Insecta;Arthropoda
1478;AF;2;C;LSA;5;2023;ANI-23-0707;1;distinguendus;Carabidae;Insecta;adulte;0.05889;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1479;AF;3;C;LSA;1;2023;ANI-23-0719;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1480;AF;3;C;LSA;1;2023;ANI-23-0719;1;NA;Ceraphronidae;Insecta;adulte;NA;Ceraphronidae;Famille;Ceraphronidae Haliday, 1833;NA;Ceraphronidae;Hymenoptera;Insecta;Arthropoda
1481;AF;3;C;LSA;1;2023;ANI-23-0719;1;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
1482;AF;3;C;LSA;1;2023;ANI-23-0719;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1483;AF;3;C;LSA;1;2023;ANI-23-0719;2;NA;NA;Insecta;NA;NA;Thysanoptera;Ordre;Thysanoptera Haliday, 1836;NA;NA;Thysanoptera;Insecta;Arthropoda
1484;AF;3;C;LSA;1;2023;ANI-23-0719;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
1485;AF;3;C;LSA;1;2023;ANI-23-0719;1;NA;NA;Insecta;adulte;NA;Parmulini;Tribu;Parmulini Poey, 1854;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1486;AF;3;C;LSA;1;2023;ANI-23-0719;1;NA;Melyridae;Insecta;adulte;NA;Enicopus;Genre;Enicopus Stephens, 1830;Enicopus;Melyridae;Coleoptera;Insecta;Arthropoda
1487;AF;3;C;LSA;1;2023;ANI-23-0719;1;NA;NA;Arachnida;NA;NA;Euophrys sulphurea;Espèce;Euophrys sulphurea (L. Koch, 1867);Euophrys;Salticidae;Araneae;Arachnida;Arthropoda
1488;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;NA;Arachnida;NA;NA;Acari;NA;NA;NA;NA;NA;NA;NA
1489;AF;3;C;LSA;2;2023;ANI-23-0721;12;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1490;AF;3;C;LSA;2;2023;ANI-23-0721;1;ambiguus;Carabidae;Insecta;adulte;0.03438;Calathus ambiguus;Espèce;Calathus ambiguus (Paykull, 1790);Calathus;Carabidae;Coleoptera;Insecta;Arthropoda
1491;AF;3;C;LSA;2;2023;ANI-23-0721;1;fuscipes;Carabidae;Insecta;adulte;0.08822;Calathus fuscipes;Espèce;Calathus fuscipes (Goeze, 1777);Calathus;Carabidae;Coleoptera;Insecta;Arthropoda
1492;AF;3;C;LSA;2;2023;ANI-23-0721;2;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1493;AF;3;C;LSA;2;2023;ANI-23-0721;1;7punctata;Coccinellidae;Insecta;adulte;NA;Coccinella septempunctata;Espèce;Coccinella septempunctata Linnaeus, 1758;Coccinella;Coccinellidae;Coleoptera;Insecta;Arthropoda
1494;AF;3;C;LSA;2;2023;ANI-23-0721;4;NA;NA;Insecta;adulte;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1495;AF;3;C;LSA;2;2023;ANI-23-0721;8;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1496;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;Phalangiidae;Arachnida;juvénile;NA;Phalangiidae;Famille;Phalangiidae ;NA;Phalangiidae;Opiliones;Arachnida;Arthropoda
1497;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;NA;Insecta;NA;NA;Thysanoptera;Ordre;Thysanoptera Haliday, 1836;NA;NA;Thysanoptera;Insecta;Arthropoda
1498;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1499;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;Scarabeidae;Insecta;adulte;NA;Onthophagus;Genre;Onthophagus Latreille, 1802;Onthophagus;Scarabaeidae;Coleoptera;Insecta;Arthropoda
1500;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;Dermestidae;Insecta;adulte;NA;Dermestes;Genre;Dermestes Linnaeus, 1758;Dermestes;Dermestidae;Coleoptera;Insecta;Arthropoda
1501;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1502;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;NA;Malacostracea;NA;NA;Lucasius pallidus;Espèce;Lucasius pallidus (Budde-Lund, 1885);Lucasius;Porcellionidae;Isopoda;Malacostraca;Arthropoda
1503;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;NA;Arachnida;NA;NA;Lycosoidea;NA;NA;NA;NA;NA;NA;NA
1504;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;NA;Insecta;NA;NA;Nala lividipes;Espèce;Nala lividipes (Dufour, 1820);Nala;Labiduridae;Dermaptera;Insecta;Arthropoda
1505;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;Nitidulidae;Insecta;adulte;NA;Epuraea;Genre;Epuraea Erichson, 1843;Epuraea;Nitidulidae;Coleoptera;Insecta;Arthropoda
1506;AF;3;C;LSA;2;2023;ANI-23-0721;1;NA;Staphylinidae;Insecta;adulte;NA;Staphylinidae;Famille;Staphylinidae Latreille, 1802;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
1507;AF;3;C;LSA;3;2023;ANI-23-0723;4;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
1508;AF;3;C;LSA;3;2023;ANI-23-0723;2;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
1509;AF;3;C;LSA;3;2023;ANI-23-0723;2;NA;NA;Insecta;larve;NA;Diptera;Ordre;Diptera;NA;NA;Diptera;Insecta;Arthropoda
1510;AF;3;C;LSA;3;2023;ANI-23-0723;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1511;AF;3;C;LSA;3;2023;ANI-23-0723;3;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1512;AF;3;C;LSA;3;2023;ANI-23-0723;1;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1513;AF;3;C;LSA;3;2023;ANI-23-0723;3;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
1514;AF;3;C;LSA;3;2023;ANI-23-0723;1;NA;NA;Insecta;adulte;NA;Eucinetus haemorrhoidalis;Espèce;Eucinetus haemorrhoidalis (Germar, 1818);Eucinetus;Eucinetidae;Coleoptera;Insecta;Arthropoda
1515;AF;3;C;LSA;3;2023;ANI-23-0723;3;NA;NA;Insecta;NA;NA;Pezotettix giornae;Espèce;Pezotettix giornae (Rossi, 1794);Pezotettix;Acrididae;Orthoptera;Insecta;Arthropoda
1516;AF;3;C;LSA;3;2023;ANI-23-0723;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
1517;AF;3;C;LSA;4;2023;ANI-23-0725;1;NA;NA;Insecta;adulte;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
1518;AF;3;C;LSA;4;2023;ANI-23-0725;1;affinis;Carabidae;Insecta;adulte;0.06205;Harpalus affinis;Espèce;Harpalus affinis (Schrank, 1781);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1519;AF;3;C;LSA;4;2023;ANI-23-0725;1;affinis;Carabidae;Insecta;adulte;0.06366;Harpalus affinis;Espèce;Harpalus affinis (Schrank, 1781);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1520;AF;3;C;LSA;4;2023;ANI-23-0725;1;affinis;Carabidae;Insecta;adulte;0.06939;Harpalus affinis;Espèce;Harpalus affinis (Schrank, 1781);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
1521;AF;3;C;LSA;4;2023;ANI-23-0725;1;NA;NA;Insecta;adulte;NA;Hemiptera;Ordre;Hemiptera;NA;NA;Hemiptera;Insecta;Arthropoda
1522;AF;3;C;LSA;4;2023;ANI-23-0725;1;NA;NA;Insecta;adulte;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
1523;AF;3;C;LSA;4;2023;ANI-23-0725;5;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
1524;AF;3;C;LSA;4;2023;ANI-23-0725;1;cribricollis;Carabidae;Insecta;adulte;0.02075;Ophonus cribricollis;Espèce;Ophonus cribricollis (Dejean, 1829);Ophonus;Carabidae;Coleoptera;Insecta;Arthropoda
1525;AF;3;C;LSA;4;2023;ANI-23-0725;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
1526;AF;3;C;LSA;4;2023;ANI-23-0725;1;NA;NA;Arachnida;adulte;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
1527;AF;3;C;LSA;4;2023;ANI-23-0725;1;NA;Nitidulidae;Insecta;adulte;NA;Carpophilus;Genre;Carpophilus Stephens, 1829;Carpophilus;Nitidulidae;Coleoptera;Insecta;Arthropoda
1528;AF;3;C;LSA;4;2023;ANI-23-0725;4;NA;NA;Insecta;NA;NA;Pezotettix giornae;Espèce;Pezotettix giornae (Rossi, 1794);Pezotettix;Acrididae;Orthoptera;Insecta;Arthropoda
1529;AF;3;C;LSA;4;2023;ANI-23-0725;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
1530;AF;3;C;LSA;4;2023;ANI-23-0725;2;NA;Staphylinidae;Insecta;adulte;NA;Xantholinus;Genre;Xantholinus Dejean, 1821;Xantholinus;Staphylinidae;Coleoptera;Insecta;Arthropoda
