"","name","year","usage","bloc","treatment","habitat","rep","id_sample","INat","abundance","stade","genusName","modalite","month","code","rankName","fullName","familyName","orderName","className","phylumName"
"2008","Psocodea",2023,"AF",1,"C","cult",1,"ANI-23-0290",NA,1,"Ad",NA,"AF_C","04/23","1AF_C1","Famille","Psocodea Hennig, 1966","Psocidae","Psocodea","Insecta","Arthropoda"
"2009","Psocodea",2023,"AF",1,"C","cult",3,"ANI-23-0294",NA,2,"Ad",NA,"AF_C","04/23","1AF_C3","Famille","Psocodea Hennig, 1966","Psocidae","Psocodea","Insecta","Arthropoda"
"2010","Psocodea",2023,"AF",2,"C","cult",3,"ANI-23-0314",NA,1,"Ad",NA,"AF_C","04/23","2AF_C3","Famille","Psocodea Hennig, 1966","Psocidae","Psocodea","Insecta","Arthropoda"
"2011","Psocodea",2023,"AF",2,"C","cult",4,"ANI-23-0316",NA,5,"Ad",NA,"AF_C","04/23","2AF_C4","Famille","Psocodea Hennig, 1966","Psocidae","Psocodea","Insecta","Arthropoda"
"2012","Psocodea",2023,"AF",3,"C","cult",4,"ANI-23-0336",NA,1,"Ad",NA,"AF_C","04/23","3AF_C4","Famille","Psocodea Hennig, 1966","Psocidae","Psocodea","Insecta","Arthropoda"
"2013","Psyllobora vigintiduopunctata",2023,"C",1,"C","Cult",5,"ANI-23-0308","ANI-23-0308-pv1",1,"Ad","Psyllobora","C","04/23","1C5","Espèce","Psyllobora vigintiduopunctata (Linnaeus, 1758)","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"2014","Psylloidea",2023,"C",1,"C","Cult",1,"ANI-23-0184",NA,77,"Ad",NA,"C","03/23","1C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2015","Psylloidea",2023,"C",1,"C","Cult",2,"ANI-23-0185",NA,46,"Ad",NA,"C","03/23","1C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2016","Psylloidea",2023,"C",1,"C","Cult",3,"ANI-23-0186",NA,49,"Ad",NA,"C","03/23","1C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2017","Psylloidea",2023,"C",1,"C","Cult",4,"ANI-23-0187",NA,29,"Ad",NA,"C","03/23","1C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2018","Psylloidea",2023,"C",1,"C","Cult",5,"ANI-23-0188",NA,35,"Ad",NA,"C","03/23","1C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2019","Psylloidea",2023,"C",2,"C","Cult",1,"ANI-23-0204",NA,36,"Ad",NA,"C","03/23","2C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2020","Psylloidea",2023,"C",2,"C","Cult",2,"ANI-23-0205",NA,63,"Ad",NA,"C","03/23","2C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2021","Psylloidea",2023,"F",3,"C","Forest",4,"ANI-23-0222",NA,1,"Ad",NA,"F","03/23","3F4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2022","Psylloidea",2023,"C",2,"C","Cult",3,"ANI-23-0206",NA,58,"Ad",NA,"C","03/23","2C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2023","Psylloidea",2023,"C",2,"C","Cult",4,"ANI-23-0207",NA,74,"Ad",NA,"C","03/23","2C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2024","Psylloidea",2023,"C",2,"C","Cult",5,"ANI-23-0208",NA,36,"Ad",NA,"C","03/23","2C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2025","Psylloidea",2023,"C",3,"C","Cult",1,"ANI-23-0224",NA,6,"Ad",NA,"C","03/23","3C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2026","Psylloidea",2023,"C",3,"C","Cult",2,"ANI-23-0225",NA,5,"Ad",NA,"C","03/23","3C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2027","Psylloidea",2023,"C",3,"C","Cult",3,"ANI-23-0226",NA,5,"Ad",NA,"C","03/23","3C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2028","Psylloidea",2023,"C",3,"C","Cult",4,"ANI-23-0227",NA,11,"Ad",NA,"C","03/23","3C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2029","Psylloidea",2023,"C",3,"C","Cult",5,"ANI-23-0228",NA,15,"Ad",NA,"C","03/23","3C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2030","Psylloidea",2023,"F",1,"C","Forest",2,"ANI-23-0180",NA,1,"Ad",NA,"F","03/23","1F2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2031","Psylloidea",2023,"F",1,"C","Forest",4,"ANI-23-0182",NA,1,"Ad",NA,"F","03/23","1F4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2032","Psylloidea",2023,"F",1,"C","Forest",5,"ANI-23-0183",NA,3,"Ad",NA,"F","03/23","1F5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2033","Psylloidea",2023,"F",2,"C","Forest",1,"ANI-23-0199",NA,1,"Ad",NA,"F","03/23","2F1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2034","Psylloidea",2023,"F",2,"C","Forest",4,"ANI-23-0202",NA,1,"Ad",NA,"F","03/23","2F4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2035","Psylloidea",2023,"F",3,"C","Forest",2,"ANI-23-0220",NA,1,"Ad",NA,"F","03/23","3F2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2036","Psylloidea",2023,"AF",1,"C","LSA",1,"ANI-23-0169",NA,2,"Ad",NA,"AF_LSA","03/23","1AF_LSA1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2037","Psylloidea",2023,"AF",1,"C","LSA",2,"ANI-23-0171",NA,4,"Ad",NA,"AF_LSA","03/23","1AF_LSA2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2038","Psylloidea",2023,"AF",1,"C","LSA",3,"ANI-23-0173",NA,11,"Ad",NA,"AF_LSA","03/23","1AF_LSA3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2039","Psylloidea",2023,"AF",1,"C","LSA",4,"ANI-23-0175",NA,1,"Ad",NA,"AF_LSA","03/23","1AF_LSA4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2040","Psylloidea",2023,"AF",1,"C","LSA",5,"ANI-23-0177",NA,2,"Ad",NA,"AF_LSA","03/23","1AF_LSA5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2041","Psylloidea",2023,"AF",2,"C","LSA",1,"ANI-23-0189",NA,5,"Ad",NA,"AF_LSA","03/23","2AF_LSA1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2042","Psylloidea",2023,"AF",2,"C","LSA",2,"ANI-23-0191",NA,1,"Ad",NA,"AF_LSA","03/23","2AF_LSA2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2043","Psylloidea",2023,"AF",2,"C","LSA",3,"ANI-23-0193",NA,37,"Ad",NA,"AF_LSA","03/23","2AF_LSA3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2044","Psylloidea",2023,"AF",2,"C","LSA",4,"ANI-23-0195",NA,3,"Ad",NA,"AF_LSA","03/23","2AF_LSA4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2045","Psylloidea",2023,"AF",2,"C","LSA",5,"ANI-23-0197",NA,7,"Ad",NA,"AF_LSA","03/23","2AF_LSA5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2046","Psylloidea",2023,"AF",3,"C","LSA",1,"ANI-23-0209",NA,4,"Ad",NA,"AF_LSA","03/23","3AF_LSA1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2047","Psylloidea",2023,"AF",3,"C","LSA",2,"ANI-23-0211",NA,12,"Ad",NA,"AF_LSA","03/23","3AF_LSA2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2048","Psylloidea",2023,"AF",3,"C","LSA",3,"ANI-23-0213",NA,3,"Ad",NA,"AF_LSA","03/23","3AF_LSA3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2049","Psylloidea",2023,"AF",3,"C","LSA",4,"ANI-23-0215",NA,5,"Ad",NA,"AF_LSA","03/23","3AF_LSA4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2050","Psylloidea",2023,"AF",3,"C","LSA",5,"ANI-23-0217",NA,8,"Ad",NA,"AF_LSA","03/23","3AF_LSA5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2051","Psylloidea",2023,"AF",1,"C","cult",1,"ANI-23-0170",NA,33,"Ad",NA,"AF_C","03/23","1AF_C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2052","Psylloidea",2023,"AF",1,"C","cult",2,"ANI-23-0172",NA,13,"Ad",NA,"AF_C","03/23","1AF_C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2053","Psylloidea",2023,"AF",1,"C","cult",3,"ANI-23-0174",NA,38,"Ad",NA,"AF_C","03/23","1AF_C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2054","Psylloidea",2023,"AF",1,"C","cult",4,"ANI-23-0176",NA,9,"Ad",NA,"AF_C","03/23","1AF_C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2055","Psylloidea",2023,"C",2,"C","Cult",5,"ANI-23-0328",NA,7,"Ad",NA,"C","04/23","2C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2056","Psylloidea",2023,"AF",1,"C","cult",5,"ANI-23-0178",NA,32,"Ad",NA,"AF_C","03/23","1AF_C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2057","Psylloidea",2023,"AF",2,"C","cult",1,"ANI-23-0190",NA,54,"Ad",NA,"AF_C","03/23","2AF_C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2058","Psylloidea",2023,"AF",2,"C","cult",2,"ANI-23-0192",NA,28,"Ad",NA,"AF_C","03/23","2AF_C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2059","Psylloidea",2023,"AF",2,"C","cult",3,"ANI-23-0194",NA,6,"Ad",NA,"AF_C","03/23","2AF_C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2060","Psylloidea",2023,"AF",2,"C","cult",4,"ANI-23-0196",NA,36,"Ad",NA,"AF_C","03/23","2AF_C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2061","Psylloidea",2023,"AF",2,"C","cult",5,"ANI-23-0198",NA,52,"Ad",NA,"AF_C","03/23","2AF_C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2062","Psylloidea",2023,"AF",3,"C","cult",1,"ANI-23-0210",NA,31,"Ad",NA,"AF_C","03/23","3AF_C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2063","Psylloidea",2023,"AF",3,"C","cult",2,"ANI-23-0212",NA,18,"Ad",NA,"AF_C","03/23","3AF_C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2064","Psylloidea",2023,"AF",3,"C","cult",3,"ANI-23-0214",NA,37,"Ad",NA,"AF_C","03/23","3AF_C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2065","Psylloidea",2023,"AF",3,"C","cult",4,"ANI-23-0216",NA,14,"Ad",NA,"AF_C","03/23","3AF_C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2066","Psylloidea",2023,"AF",3,"C","cult",5,"ANI-23-0218",NA,40,"Ad",NA,"AF_C","03/23","3AF_C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2067","Psylloidea",2023,"C",1,"C","Cult",1,"ANI-23-0304",NA,8,"Ad",NA,"C","04/23","1C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2068","Psylloidea",2023,"C",1,"C","Cult",2,"ANI-23-0305",NA,7,"Ad",NA,"C","04/23","1C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2069","Psylloidea",2023,"C",1,"C","Cult",3,"ANI-23-0306",NA,7,"Ad",NA,"C","04/23","1C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2070","Psylloidea",2023,"C",1,"C","Cult",4,"ANI-23-0307",NA,5,"Ad",NA,"C","04/23","1C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2071","Psylloidea",2023,"C",1,"C","Cult",5,"ANI-23-0308",NA,6,"Ad",NA,"C","04/23","1C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2072","Psylloidea",2023,"C",2,"C","Cult",1,"ANI-23-0324",NA,2,"Ad",NA,"C","04/23","2C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2073","Psylloidea",2023,"C",2,"C","Cult",2,"ANI-23-0325",NA,2,"Ad",NA,"C","04/23","2C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2074","Psylloidea",2023,"C",2,"C","Cult",3,"ANI-23-0326",NA,4,"Ad",NA,"C","04/23","2C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2075","Psylloidea",2023,"C",2,"C","Cult",4,"ANI-23-0327",NA,5,"Ad",NA,"C","04/23","2C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2076","Psylloidea",2023,"C",3,"C","Cult",3,"ANI-23-0346",NA,2,"Ad",NA,"C","04/23","3C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2077","Psylloidea",2023,"C",3,"C","Cult",4,"ANI-23-0347",NA,3,"Ad",NA,"C","04/23","3C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2078","Psylloidea",2023,"C",3,"C","Cult",5,"ANI-23-0348",NA,2,"Ad",NA,"C","04/23","3C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2079","Psylloidea",2023,"AF",1,"C","LSA",1,"ANI-23-0289",NA,1,"Ad",NA,"AF_LSA","04/23","1AF_LSA1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2080","Psylloidea",2023,"AF",1,"C","LSA",4,"ANI-23-0295",NA,2,"Ad",NA,"AF_LSA","04/23","1AF_LSA4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2081","Psylloidea",2023,"AF",1,"C","cult",1,"ANI-23-0290",NA,1,"Ad",NA,"AF_C","04/23","1AF_C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2082","Psylloidea",2023,"AF",3,"C","LSA",2,"ANI-23-0331",NA,2,"Ad",NA,"AF_LSA","04/23","3AF_LSA2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2083","Psylloidea",2023,"AF",3,"C","LSA",3,"ANI-23-0333",NA,1,"Ad",NA,"AF_LSA","04/23","3AF_LSA3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2084","Psylloidea",2023,"AF",1,"C","cult",2,"ANI-23-0292",NA,2,"Ad",NA,"AF_C","04/23","1AF_C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2085","Psylloidea",2023,"AF",1,"C","cult",3,"ANI-23-0294",NA,3,"Ad",NA,"AF_C","04/23","1AF_C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2086","Psylloidea",2023,"AF",1,"C","cult",4,"ANI-23-0296",NA,1,"Ad",NA,"AF_C","04/23","1AF_C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2087","Psylloidea",2023,"AF",1,"C","cult",5,"ANI-23-0298",NA,3,"Ad",NA,"AF_C","04/23","1AF_C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2088","Psylloidea",2023,"AF",2,"C","cult",1,"ANI-23-0310",NA,8,"Ad",NA,"AF_C","04/23","2AF_C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2089","Psylloidea",2023,"AF",2,"C","cult",2,"ANI-23-0312",NA,2,"Ad",NA,"AF_C","04/23","2AF_C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2090","Psylloidea",2023,"AF",3,"C","cult",2,"ANI-23-0332",NA,8,"Ad",NA,"AF_C","04/23","3AF_C2","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2091","Psylloidea",2023,"AF",2,"C","cult",3,"ANI-23-0314",NA,2,"Ad",NA,"AF_C","04/23","2AF_C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2092","Psylloidea",2023,"AF",2,"C","cult",4,"ANI-23-0316",NA,2,"Ad",NA,"AF_C","04/23","2AF_C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2093","Psylloidea",2023,"AF",3,"C","cult",3,"ANI-23-0334",NA,5,"Ad",NA,"AF_C","04/23","3AF_C3","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2094","Psylloidea",2023,"AF",3,"C","cult",4,"ANI-23-0336",NA,5,"Ad",NA,"AF_C","04/23","3AF_C4","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2095","Psylloidea",2023,"AF",2,"C","cult",5,"ANI-23-0318",NA,3,"Ad",NA,"AF_C","04/23","2AF_C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2096","Psylloidea",2023,"AF",3,"C","cult",1,"ANI-23-0330",NA,11,"Ad",NA,"AF_C","04/23","3AF_C1","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2097","Psylloidea",2023,"AF",3,"C","cult",5,"ANI-23-0338",NA,22,"Ad",NA,"AF_C","04/23","3AF_C5","Famille","Psylloidea","Psyllidae","Hemiptera","Insecta","Arthropoda"
"2098","Pteromalidae",2023,"C",3,"C","Cult",3,"ANI-23-0226","ANI-23-0226-hym2",1,"Ad",NA,"C","03/23","3C3","Famille","Pteromalidae Dalman, 1820","Pteromalidae","Hymenoptera","Insecta","Arthropoda"
"2099","Pteromalidae",2023,"F",1,"C","Forest",5,"ANI-23-0303","ANI-23-0303-hymeno3",1,"Ad",NA,"F","04/23","1F5","Famille","Pteromalidae Dalman, 1820","Pteromalidae","Hymenoptera","Insecta","Arthropoda"
"2100","Pteromalidae",2023,"F",3,"C","Forest",4,"ANI-23-0342","ANI-23-0342-hym4",1,"Ad",NA,"F","04/23","3F4","Famille","Pteromalidae Dalman, 1820","Pteromalidae","Hymenoptera","Insecta","Arthropoda"
"2101","Pteromalidae",2023,"AF",2,"C","LSA",2,"ANI-23-0311","ANI-23-0311-hymeno3",1,"Ad",NA,"AF_LSA","04/23","2AF_LSA2","Famille","Pteromalidae Dalman, 1820","Pteromalidae","Hymenoptera","Insecta","Arthropoda"
"2102","Pteromalini",2023,"F",3,"C","Forest",1,"ANI-23-0219","ANI-23-0219-hym2",1,"Ad",NA,"F","03/23","3F1","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2103","Pteromalini",2023,"AF",3,"C","LSA",5,"ANI-23-0217","ANI-23-0217-hym2",1,"Ad",NA,"AF_LSA","03/23","3AF_LSA5","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2104","Pteromalini",2023,"C",3,"C","Cult",2,"ANI-23-0345","ANI-23-0345-hym2",1,"Ad",NA,"C","04/23","3C2","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2105","Pteromalini",2023,"C",1,"C","Cult",5,"ANI-23-0308","ANI-23-0308-hymeno3",1,"Ad",NA,"C","04/23","1C5","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2106","Pteromalini",2023,"C",2,"C","Cult",1,"ANI-23-0324","ANI-23-0324-hymeno2",1,"Ad",NA,"C","04/23","2C1","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2107","Pteromalini",2023,"C",2,"C","Cult",4,"ANI-23-0327","ANI-23-0327-hymeno1",1,"Ad",NA,"C","04/23","2C4","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2108","Pteromalini",2023,"F",1,"C","Forest",1,"ANI-23-0299","ANI-23-0308-hymeno3",1,"Ad",NA,"F","04/23","1F1","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2109","Pteromalini",2023,"F",1,"C","Forest",2,"ANI-23-0300","ANI-23-0308-hymeno3",1,"Ad",NA,"F","04/23","1F2","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2110","Pteromalini",2023,"F",1,"C","Forest",3,"ANI-23-0301","ANI-23-0301-hymeno3",1,"Ad",NA,"F","04/23","1F3","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2111","Pteromalini",2023,"F",1,"C","Forest",3,"ANI-23-0301","ANI-23-0308-hymeno3",1,"Ad",NA,"F","04/23","1F3","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2112","Pteromalini",2023,"F",2,"C","Forest",2,"ANI-23-0320","ANI-23-0320-hym4",1,"Ad",NA,"F","04/23","2F2","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2113","Pteromalini",2023,"F",2,"C","Forest",2,"ANI-23-0320","ANI-23-0320-hym5",1,"Ad",NA,"F","04/23","2F2","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2114","Pteromalini",2023,"F",3,"C","Forest",1,"ANI-23-0339","ANI-23-0339-hym6",1,"Ad",NA,"F","04/23","3F1","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2115","Pteromalini",2023,"F",3,"C","Forest",4,"ANI-23-0342","ANI-23-0342-hym2",1,"Ad",NA,"F","04/23","3F4","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2116","Pteromalini",2023,"AF",2,"C","LSA",3,"ANI-23-0313","ANI-23-0313-hymeno4",1,"Ad",NA,"AF_LSA","04/23","2AF_LSA3","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2117","Pteromalini",2023,"AF",3,"C","LSA",3,"ANI-23-0333","ANI-23-0333-hym9",1,"Ad",NA,"AF_LSA","04/23","3AF_LSA3","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2118","Pteromalini",2023,"AF",1,"C","cult",2,"ANI-23-0292","ANI-23-0308-hymeno3",1,"Ad",NA,"AF_C","04/23","1AF_C2","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2119","Pteromalini",2023,"AF",3,"C","cult",1,"ANI-23-0330","ANI-23-0330-hym3",1,"Ad",NA,"AF_C","04/23","3AF_C1","Famille","Pteromalini","Pteromalini","Hymenoptera","Insecta","Arthropoda"
"2120","Ptiliidae",2023,"AF",3,"C","LSA",4,"ANI-23-0335","ANI-23-0335-coleo4",1,"Ad",NA,"AF_LSA","04/23","3AF_LSA4","Famille","Ptiliidae Erichson, 1845","Ptiliidae","Coleoptera","Insecta","Arthropoda"
"2121","Rhinocyllus conicus",2023,"AF",2,"C","LSA",5,"ANI-23-0197","ANI-23-0335-coleo1",1,"Ad","Rhinocyllus","AF_LSA","03/23","2AF_LSA5","Espèce","Rhinocyllus conicus (Frölich, 1792)","Curculionidae","Coleoptera","Insecta","Arthropoda"
"2122","Rhinocyllus conicus",2023,"AF",3,"C","LSA",4,"ANI-23-0335","ANI-23-0335-coleo1",1,"Ad","Rhinocyllus","AF_LSA","04/23","3AF_LSA4","Espèce","Rhinocyllus conicus (Frölich, 1792)","Curculionidae","Coleoptera","Insecta","Arthropoda"
"2123","Rhodanthidium septemdentatum",2023,"F",2,"C","Forest",5,"ANI-23-0323","ANI-23-0323-apoi3",1,"Ad","Rhodanthidium","F","04/23","2F5","Espèce","Rhodanthidium septemdentatum (Latreille, 1809)","Megachilidae","Hymenoptera","Insecta","Arthropoda"
"2124","Rhyzobius",2023,"AF",3,"C","LSA",5,"ANI-23-0217","ANI-23-0217-cocc1",1,"Ad","Rhyzobius","AF_LSA","03/23","3AF_LSA5","Genre","Rhyzobius Stephens, 1829","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"2125","Rhyzobius",2023,"F",1,"C","Forest",1,"ANI-23-0299","ANI-23-0299-coleo1",1,"Ad","Rhyzobius","F","04/23","1F1","Genre","Rhyzobius Stephens, 1829","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"2126","Runcinia grammica",2023,"F",2,"C","Forest",4,"ANI-23-0322","ANI-23-0322-aran1",1,"Ad","Runcinia","F","04/23","2F4","Espèce","Runcinia grammica (C.L. Koch, 1837)","Thomisidae","Araneae","Arachnida","Arthropoda"
"2127","Runcinia grammica",2023,"AF",3,"C","LSA",2,"ANI-23-0331","ANI-23-0331-ara1",1,"Ad","Runcinia","AF_LSA","04/23","3AF_LSA2","Espèce","Runcinia grammica (C.L. Koch, 1837)","Thomisidae","Araneae","Arachnida","Arthropoda"
"2128","Salticus",2023,"AF",3,"C","LSA",3,"ANI-23-0213","ANI-23-0213-ara1",1,"Ad","Salticus","AF_LSA","03/23","3AF_LSA3","Genre","Salticus Latreille, 1804","Salticidae","Araneae","Arachnida","Arthropoda"
"2129","Salticus",2023,"F",2,"C","Forest",5,"ANI-23-0323","ANI-23-0323-aran1",1,"Ad","Salticus","F","04/23","2F5","Genre","Salticus Latreille, 1804","Salticidae","Araneae","Arachnida","Arthropoda"
"2130","Saprinus",2023,"C",3,"C","Cult",4,"ANI-23-0347","ANI-23-0347-coleo1",1,"Ad","Saprinus","C","04/23","3C4","Genre","Saprinus Erichson, 1834","Histeridae","Coleoptera","Insecta","Arthropoda"
"2131","Scelionidae",2023,"C",3,"C","Cult",1,"ANI-23-0224","ANI-23-0224-hym3",1,"Ad",NA,"C","03/23","3C1","Famille","Scelionidae Haliday, 1839","Scelionidae","Hymenoptera","Insecta","Arthropoda"
"2132","Scelionidae",2023,"F",1,"C","Forest",4,"ANI-23-0182","ANI-23-0182-hym2",1,"Ad",NA,"F","03/23","1F4","Famille","Scelionidae Haliday, 1839","Scelionidae","Hymenoptera","Insecta","Arthropoda"
"2133","Scelionidae",2023,"F",2,"C","Forest",3,"ANI-23-0201","ANI-23-0201-hym6",1,"Ad",NA,"F","03/23","2F3","Famille","Scelionidae Haliday, 1839","Scelionidae","Hymenoptera","Insecta","Arthropoda"
