"","method","Id_campaign","Year","usage_bloc","rang","arbre","id_sample","Valid.Name","abundance","name","rankName","fullName","genusName","familyName","orderName","className","phylumName"
"1156","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Aphis ",26,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"1157","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"1158","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1159","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Gracillariidae",16,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1160","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Gracillariidae",3,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1161","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1162","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Gracillariidae",13,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1163","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Hemiptera",1,"Coreoidea","Super-Famille","Coreoidea Leach, 1815",NA,NA,"Hemiptera","Insecta","Arthropoda"
"1164","rameau",192,2023,"F_3_rang2_arbre10",NA,NA,"ANI-23-0665","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1165","rameau",192,2023,"F_3_rang2_arbre18",NA,NA,"ANI-23-0666","Araneae",1,"Araneae","Ordre","Araneae",NA,NA,"Araneae","Arachnida","Arthropoda"
"1166","rameau",192,2023,"F_3_rang2_arbre18",NA,NA,"ANI-23-0666","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1167","rameau",192,2023,"F_3_rang2_arbre18",NA,NA,"ANI-23-0666","Hemiptera",1,"Hemiptera","Ordre","Hemiptera",NA,NA,"Hemiptera","Insecta","Arthropoda"
"1168","rameau",192,2023,"F_3_rang2_arbre18",NA,NA,"ANI-23-0666","Gracillariidae",11,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1169","rameau",192,2023,"F_3_rang2_arbre18",NA,NA,"ANI-23-0666","Gracillariidae",2,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1170","rameau",192,2023,"F_3_rang2_arbre18",NA,NA,"ANI-23-0666","Gracillariidae",9,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1171","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Gracillariidae",3,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1172","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"1173","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Araneae",1,"Araneae","Ordre","Araneae",NA,NA,"Araneae","Arachnida","Arthropoda"
"1174","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Hymenoptera",1,"Scelionidae","Famille","Scelionidae Haliday, 1839",NA,"Scelionidae","Hymenoptera","Insecta","Arthropoda"
"1175","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Parasitoide",14,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1176","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Gracillariidae",14,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1177","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Gracillariidae",8,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1178","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1179","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Gracillariidae",40,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1180","rameau",192,2023,"F_3_rang3_arbre04",NA,NA,"ANI-23-0667","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1181","rameau",192,2023,"F_3_rang3_arbre10",NA,NA,"ANI-23-0668","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1182","rameau",192,2023,"F_3_rang3_arbre10",NA,NA,"ANI-23-0668","Parasitoide",7,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1183","rameau",192,2023,"F_3_rang3_arbre10",NA,NA,"ANI-23-0668","Gracillariidae",30,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1184","rameau",192,2023,"F_3_rang3_arbre10",NA,NA,"ANI-23-0668","Gracillariidae",9,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1185","rameau",192,2023,"F_3_rang3_arbre10",NA,NA,"ANI-23-0668","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1186","rameau",192,2023,"F_3_rang3_arbre10",NA,NA,"ANI-23-0668","Gracillariidae",18,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1187","rameau",192,2023,"F_3_rang3_arbre10",NA,NA,"ANI-23-0668","Hymenoptera",2,"Entedoninae","Sous-Famille","Entedoninae Förster, 1856",NA,"Eulophidae","Hymenoptera","Insecta","Arthropoda"
"1188","rameau",192,2023,"F_3_rang3_arbre10",NA,NA,"ANI-23-0668","Parasitoide",5,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1189","rameau",192,2023,"F_3_rang3_arbre18",NA,NA,"ANI-23-0669","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1190","rameau",192,2023,"F_3_rang3_arbre18",NA,NA,"ANI-23-0669","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1191","rameau",192,2023,"F_3_rang3_arbre18",NA,NA,"ANI-23-0669","Gracillariidae",17,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1192","rameau",192,2023,"F_3_rang3_arbre18",NA,NA,"ANI-23-0669","Macrosaccus robiniella",1,"Macrosaccus robiniella","Espèce","Macrosaccus robiniella (Clemens, 1860)","Macrosaccus","Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1193","rameau",192,2023,"F_3_rang3_arbre18",NA,NA,"ANI-23-0669","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1194","rameau",192,2023,"F_3_rang3_arbre18",NA,NA,"ANI-23-0669","Gracillariidae",9,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1195","rameau",192,2023,"F_3_rang3_arbre18",NA,NA,"ANI-23-0669","Cicadellidae",1,"Cicadellidae","Famille","Cicadellidae Latreille, 1802",NA,"Cicadellidae","Hemiptera","Insecta","Arthropoda"
"1196","rameau",192,2023,"F_3_rang3_arbre18",NA,NA,"ANI-23-0669","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1197","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1198","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"1199","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Macrosiphoniella ",1,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"1200","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Parasitoide",5,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1201","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Araneae",1,"Entelegynae",NA,NA,NA,NA,NA,NA,NA
"1202","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Gracillariidae",17,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1203","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1204","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Macrosaccus robiniella",1,"Macrosaccus robiniella","Espèce","Macrosaccus robiniella (Clemens, 1860)","Macrosaccus","Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1205","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Parasitoide",7,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1206","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Gracillariidae",11,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1207","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Coleoptera",1,"Sphaeroderma",NA,NA,NA,NA,NA,NA,NA
"1208","rameau",192,2023,"F_3_rang4_arbre03",NA,NA,"ANI-23-0670","Hymenoptera",1,"Chalcidoidea","Super-Famille","Chalcidoidea Latreille, 1817",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1209","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Corticariinae",1,"Corticariinae","Sous-Famille","Corticariinae Curtis, 1829",NA,"Latridiidae","Coleoptera","Insecta","Arthropoda"
"1210","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Parasitoide",19,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1211","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Hymenoptera",2,"Entedoninae","Sous-Famille","Entedoninae Förster, 1856",NA,"Eulophidae","Hymenoptera","Insecta","Arthropoda"
"1212","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Gracillariidae",22,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1213","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Gracillariidae",5,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1214","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Parasitoide",11,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1215","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Gracillariidae",16,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1216","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Hemiptera",1,"Piezodorus","Genre","Piezodorus Fieber, 1860","Piezodorus","Pentatomidae","Hemiptera","Insecta","Arthropoda"
"1217","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Coleoptera",1,"Scymnus","Genre","Scymnus Kugelann, 1794","Scymnus","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"1218","rameau",192,2023,"F_3_rang4_arbre10",NA,NA,"ANI-23-0671","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1219","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1220","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Coleoptera",3,"Coleoptera","Ordre","Coleoptera",NA,NA,"Coleoptera","Insecta","Arthropoda"
"1221","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1222","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Gracillariidae",36,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1223","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Gracillariidae",31,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1224","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Parasitoide",6,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1225","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Gracillariidae",44,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1226","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Hemiptera",1,"Heteroptera","Genre","Heteroptera Macquart, 1835","Coproica","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"1227","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Hymenoptera",1,"Chalcidoidea","Super-Famille","Chalcidoidea Latreille, 1817",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1228","rameau",192,2023,"F_3_rang4_arbre18",NA,NA,"ANI-23-0672","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1229","rameau",192,2023,"F_3_rang5_arbre02",NA,NA,"ANI-23-0673","Gracillariidae",3,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1230","rameau",192,2023,"F_3_rang5_arbre02",NA,NA,"ANI-23-0673","Aphis ",1,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"1231","rameau",192,2023,"F_3_rang5_arbre02",NA,NA,"ANI-23-0673","Parasitoide",8,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1232","rameau",192,2023,"F_3_rang5_arbre02",NA,NA,"ANI-23-0673","Gracillariidae",18,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1233","rameau",192,2023,"F_3_rang5_arbre02",NA,NA,"ANI-23-0673","Gracillariidae",10,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1234","rameau",192,2023,"F_3_rang5_arbre02",NA,NA,"ANI-23-0673","Parasitoide",9,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1235","rameau",192,2023,"F_3_rang5_arbre02",NA,NA,"ANI-23-0673","Gracillariidae",30,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1236","rameau",192,2023,"F_3_rang5_arbre02",NA,NA,"ANI-23-0673","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1237","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Gracillariidae",4,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1238","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Aphis ",1,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"1239","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Apioninae",1,"Apioninae","Sous-Famille","Apioninae Schönherr, 1823",NA,"Brentidae","Coleoptera","Insecta","Arthropoda"
"1240","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"1241","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Parasitoide",24,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1242","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Gracillariidae",29,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1243","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Gracillariidae",13,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1244","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Macrosaccus robiniella",1,"Macrosaccus robiniella","Espèce","Macrosaccus robiniella (Clemens, 1860)","Macrosaccus","Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1245","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Parasitoide",7,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1246","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Gracillariidae",23,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1247","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Araneae",1,"Theridiidae","Famille","Theridiidae Sundevall, 1833",NA,"Theridiidae","Araneae","Arachnida","Arthropoda"
"1248","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Araneae",1,"Theridiidae","Famille","Theridiidae Sundevall, 1833",NA,"Theridiidae","Araneae","Arachnida","Arthropoda"
"1249","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Hemiptera",1,"Psylloidea","Super-Famille","Psylloidea ",NA,NA,"Hemiptera","Insecta","Arthropoda"
"1250","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Hymenoptera",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1251","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Hymenoptera",1,"Entedoninae","Sous-Famille","Entedoninae Förster, 1856",NA,"Eulophidae","Hymenoptera","Insecta","Arthropoda"
"1252","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Hymenoptera",1,"Entedoninae","Sous-Famille","Entedoninae Förster, 1856",NA,"Eulophidae","Hymenoptera","Insecta","Arthropoda"
"1253","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Parasitoide",2,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1254","rameau",192,2023,"F_3_rang5_arbre11",NA,NA,"ANI-23-0674","Orthoptera",1,"Phaneroptera","Genre","Phaneroptera Serville, 1831","Phaneroptera","Tettigoniidae","Orthoptera","Insecta","Arthropoda"
"1255","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Gracillariidae",1,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1256","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Parasitoide",7,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1257","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Hymenoptera",1,"Entedoninae","Sous-Famille","Entedoninae Förster, 1856",NA,"Eulophidae","Hymenoptera","Insecta","Arthropoda"
"1258","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Gracillariidae",28,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1259","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Gracillariidae",11,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1260","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Macrosaccus robiniella",2,"Macrosaccus robiniella","Espèce","Macrosaccus robiniella (Clemens, 1860)","Macrosaccus","Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1261","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Parasitoide",4,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1262","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Gracillariidae",22,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1263","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Hemiptera",1,"Heteroptera","Genre","Heteroptera Macquart, 1835","Coproica","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"1264","rameau",192,2023,"F_3_rang5_arbre18",NA,NA,"ANI-23-0675","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1265","rameau",192,2023,"F_3_rang6_arbre01",NA,NA,"ANI-23-0676","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"1266","rameau",192,2023,"F_3_rang6_arbre01",NA,NA,"ANI-23-0676","Parasitoide",17,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1267","rameau",192,2023,"F_3_rang6_arbre01",NA,NA,"ANI-23-0676","Gracillariidae",17,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1268","rameau",192,2023,"F_3_rang6_arbre01",NA,NA,"ANI-23-0676","Gracillariidae",3,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1269","rameau",192,2023,"F_3_rang6_arbre01",NA,NA,"ANI-23-0676","Parasitoide",3,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1270","rameau",192,2023,"F_3_rang6_arbre01",NA,NA,"ANI-23-0676","Gracillariidae",15,"Gracillariidae","Famille","Gracillariidae Stainton, 1854",NA,"Gracillariidae","Lepidoptera","Insecta","Arthropoda"
"1271","rameau",192,2023,"F_3_rang6_arbre01",NA,NA,"ANI-23-0676","Parasitoide",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"1272","rameau",192,2023,"F_3_rang6_arbre01",NA,NA,"ANI-23-0676","Formicidae",1,"Camponotus piceus","Espèce","Camponotus piceus (Leach, 1825)","Camponotus","Formicidae","Hymenoptera","Insecta","Arthropoda"
